amostra_id,idade_label,epsilon_t,pred_Ridge,erro_Ridge,pred_Random Forest,erro_Random Forest,pred_Gradient Boosting,erro_Gradient Boosting,pred_Extra Trees,erro_Extra Trees
13,14 dias,-180.0,-107.7340480097385,72.2659519902615,-73.32,106.68,-63.54058082469904,116.45941917530095,-112.96714285714287,67.03285714285713
13,28 dias,-250.0,-229.7486812148446,20.251318785155405,-175.87820568320564,74.12179431679436,-187.20839213130935,62.79160786869065,-216.14738095238098,33.852619047619015
13,56 dias,-370.0,-367.56179263918546,2.4382073608145447,-308.69860028860035,61.301399711399654,-313.6790639263468,56.32093607365317,-346.76,23.24000000000001
14,12 h,0.0,-176.84812595559356,176.84812595559356,0.0,0.0,-25.72981553780437,25.72981553780437,0.0,0.0
14,1 dia,-60.0,-162.55541500710837,102.55541500710837,-53.57007936507935,6.429920634920649,-50.91073687217852,9.089263127821482,-48.02999999999998,11.97000000000002
14,3 dias,-180.0,-158.11838416280813,21.881615837191873,-97.39390692640694,82.60609307359306,-82.53200733451119,97.46799266548881,-93.86,86.14
14,7 dias,-300.0,-161.0428836252869,138.9571163747131,-165.43580447330444,134.56419552669556,-125.9932113879753,174.0067886120247,-170.5533333333334,129.4466666666666
14,14 dias,-400.0,-281.95212459109877,118.04787540890123,-282.414034021534,117.58596597846599,-221.9303186798898,178.0696813201102,-281.9383333333333,118.06166666666672
14,28 dias,-530.0,-399.1662899759605,130.83371002403948,-376.17329365079354,153.82670634920646,-320.2474073522687,209.75259264773132,-377.66833333333324,152.33166666666676
14,56 dias,-630.0,-531.7960595946053,98.20394040539475,-490.5198556998556,139.4801443001444,-442.13728885063495,187.86271114936505,-494.15833333333336,135.84166666666664
15,12 h,0.0,40.06745950001286,40.06745950001286,0.21055555555555558,0.21055555555555558,17.272830023472437,17.272830023472437,0.09,0.09
15,1 dia,30.0,45.4391007628962,15.439100762896203,24.40660422910422,5.593395770895778,31.124778238944184,1.1247782389441845,27.481904761904758,2.518095238095242
15,3 dias,70.0,49.44365142594066,20.556348574059342,57.1604256854257,12.8395743145743,60.15050402004579,9.849495979954213,59.71738095238093,10.282619047619072
15,7 dias,110.0,41.98512685274903,68.01487314725097,82.7876226551227,27.212377344877297,79.05798728826115,30.942012711738855,89.34142857142861,20.658571428571392
15,14 dias,-20.0,-76.12124798486838,56.121247984868376,-36.55594155844157,16.555941558441567,-49.41146381401584,29.41146381401584,-35.683095238095234,15.683095238095234
15,28 dias,-140.0,-191.48370067427936,51.48370067427936,-140.49494949494948,0.4949494949494806,-165.03315399256564,25.033153992565644,-152.40857142857146,12.408571428571463
15,56 dias,-370.0,-325.30358770120233,44.69641229879767,-327.96408730158726,42.035912698412744,-297.3641181241818,72.6358818758182,-317.9433333333332,52.056666666666786
16,12 h,0.0,-78.39743266757235,78.39743266757235,2.4844444444444447,2.4844444444444447,20.986644146883734,20.986644146883734,0.0,0.0
