amostra_id,idade_label,idade_dias,epsilon_t,epsilon_previsto,residuo,erro_absoluto,sinal_real,sinal_previsto
80,14 dias,14.0,80.0,-34.18880493605498,114.18880493605498,114.18880493605498,expansao,retracao
80,28 dias,28.0,-220.0,-151.40297032091678,-68.59702967908322,68.59702967908322,retracao,retracao
80,56 dias,56.0,-310.0,-284.03273993956145,-25.967260060438548,25.967260060438548,retracao,retracao
81,12 h,0.5,0.0,50.60728977545767,-50.60728977545767,50.60728977545767,estabilidade,expansao
81,1 dia,1.0,40.0,55.978931038341045,-15.978931038341045,15.978931038341045,expansao,expansao
81,3 dias,3.0,90.0,59.98348170138547,30.01651829861453,30.01651829861453,expansao,expansao
81,7 dias,7.0,120.0,52.52495712819385,67.47504287180615,67.47504287180615,expansao,expansao
81,14 dias,14.0,-50.0,-65.58141770942356,15.581417709423562,15.581417709423562,retracao,retracao
81,28 dias,28.0,-130.0,-180.94387039883458,50.94387039883458,50.94387039883458,retracao,retracao
81,56 dias,56.0,-310.0,-314.76375742575755,4.763757425757547,4.763757425757547,retracao,retracao
82,12 h,0.5,0.0,-147.9446737733808,147.9446737733808,147.9446737733808,estabilidade,retracao
82,1 dia,1.0,-90.0,-133.436478677872,43.436478677872,43.436478677872,retracao,retracao
82,3 dias,3.0,-140.0,-117.56197167713152,-22.438028322868476,22.438028322868476,retracao,retracao
82,7 dias,7.0,-210.0,-119.98561954615417,-90.01438045384583,90.01438045384583,retracao,retracao
82,14 dias,14.0,-270.0,-243.84930547521705,-26.15069452478295,26.15069452478295,retracao,retracao
82,28 dias,28.0,-320.0,-365.86393868032314,45.863938680323145,45.863938680323145,retracao,retracao
82,56 dias,56.0,-440.0,-503.6770501046639,63.67705010466392,63.67705010466392,retracao,retracao
83,12 h,0.5,0.0,130.44299480351702,-130.44299480351702,130.44299480351702,estabilidade,expansao
83,1 dia,1.0,30.0,144.73570575200222,-114.73570575200222,114.73570575200222,expansao,expansao
83,3 dias,3.0,90.0,149.17273659630246,-59.17273659630246,59.17273659630246,expansao,expansao
83,7 dias,7.0,150.0,146.2482371338237,3.751762866176307,3.751762866176307,expansao,expansao
83,14 dias,14.0,10.0,25.338996168011747,-15.338996168011747,15.338996168011747,expansao,expansao
83,28 dias,28.0,-180.0,-91.87516921685,-88.12483078315,88.12483078315,retracao,retracao
83,56 dias,56.0,-310.0,-224.50493883549473,-85.49506116450527,85.49506116450527,retracao,retracao
84,12 h,0.5,0.0,65.8441141114792,-65.8441141114792,65.8441141114792,estabilidade,expansao
84,1 dia,1.0,30.0,71.21575537436257,-41.21575537436257,41.21575537436257,expansao,expansao
84,3 dias,3.0,70.0,75.22030603740706,-5.220306037407056,5.220306037407056,expansao,expansao
84,7 dias,7.0,120.0,67.76178146421546,52.23821853578454,52.23821853578454,expansao,expansao
84,14 dias,14.0,-50.0,-50.344593373402006,0.3445933734020059,0.3445933734020059,retracao,retracao
84,28 dias,28.0,-150.0,-165.707046062813,15.707046062812992,15.707046062812992,retracao,retracao
84,56 dias,56.0,-310.0,-299.52693308973596,-10.473066910264038,10.473066910264038,retracao,retracao
85,12 h,0.5,0.0,-91.39093144529848,91.39093144529848,91.39093144529848,estabilidade,retracao
85,1 dia,1.0,-40.0,-76.8827363497897,36.882736349789695,36.882736349789695,retracao,retracao
85,3 dias,3.0,-90.0,-61.0082293490492,-28.991770650950798,28.991770650950798,retracao,retracao
85,7 dias,7.0,-140.0,-63.43187721807186,-76.56812278192814,76.56812278192814,retracao,retracao
85,14 dias,14.0,-220.0,-187.29556314713474,-32.70443685286526,32.70443685286526,retracao,retracao
85,28 dias,28.0,-300.0,-309.31019635224084,9.310196352240837,9.310196352240837,retracao,retracao
85,56 dias,56.0,-440.0,-447.12330777658167,7.123307776581669,7.123307776581669,retracao,retracao
86,12 h,0.5,0.0,29.38958486207487,-29.38958486207487,29.38958486207487,estabilidade,expansao
86,1 dia,1.0,40.0,43.682295810560035,-3.682295810560035,3.682295810560035,expansao,expansao
86,3 dias,3.0,70.0,48.119326654860274,21.880673345139726,21.880673345139726,expansao,expansao
86,7 dias,7.0,90.0,45.19482719238151,44.80517280761849,44.80517280761849,expansao,expansao
86,14 dias,14.0,-30.0,-75.71441377343037,45.714413773430365,45.714413773430365,retracao,retracao
86,28 dias,28.0,-150.0,-192.9285791582921,42.92857915829211,42.92857915829211,retracao,retracao
86,56 dias,56.0,-310.0,-325.55834877693684,15.558348776936839,15.558348776936839,retracao,retracao
87,12 h,0.5,0.0,95.99123441937095,-95.99123441937095,95.99123441937095,estabilidade,expansao
87,1 dia,1.0,40.0,101.3628756822543,-61.3628756822543,61.3628756822543,expansao,expansao
87,3 dias,3.0,110.0,105.36742634529872,4.632573654701275,4.632573654701275,expansao,expansao
87,7 dias,7.0,150.0,97.90890177210713,52.09109822789287,52.09109822789287,expansao,expansao
87,14 dias,14.0,0.0,-20.19747306551028,20.19747306551028,20.19747306551028,estabilidade,retracao
87,28 dias,28.0,-90.0,-135.55992575492127,45.55992575492127,45.55992575492127,retracao,retracao
87,56 dias,56.0,-300.0,-269.37981278184424,-30.620187218155763,30.620187218155763,retracao,retracao
88,12 h,0.5,0.0,-90.02779000380374,90.02779000380374,90.02779000380374,estabilidade,retracao
88,1 dia,1.0,-50.0,-75.51959490829495,25.51959490829495,25.51959490829495,retracao,retracao
88,3 dias,3.0,-90.0,-59.645087907554455,-30.354912092445545,30.354912092445545,retracao,retracao
88,7 dias,7.0,-160.0,-62.068735776577114,-97.93126422342289,97.93126422342289,retracao,retracao
88,14 dias,14.0,-200.0,-185.93242170564,-14.067578294360004,14.067578294360004,retracao,retracao
88,28 dias,28.0,-310.0,-307.9470549107461,-2.0529450892539103,2.0529450892539103,retracao,retracao
88,56 dias,56.0,-440.0,-445.76016633508686,5.760166335086865,5.760166335086865,retracao,retracao
89,12 h,0.5,0.0,93.94332006190528,-93.94332006190528,93.94332006190528,estabilidade,expansao
89,1 dia,1.0,40.0,108.23603101039045,-68.23603101039045,68.23603101039045,expansao,expansao
89,3 dias,3.0,100.0,112.67306185469069,-12.673061854690687,12.673061854690687,expansao,expansao
89,7 dias,7.0,150.0,109.7485623922119,40.251437607788105,40.251437607788105,expansao,expansao
89,14 dias,14.0,-10.0,-11.16067857359998,1.1606785735999807,1.1606785735999807,retracao,retracao
89,28 dias,28.0,-130.0,-128.37484395846172,-1.6251560415382755,1.6251560415382755,retracao,retracao
89,56 dias,56.0,-300.0,-261.00461357710645,-38.995386422893546,38.995386422893546,retracao,retracao
90,12 h,0.5,0.0,-103.15275840474587,103.15275840474587,103.15275840474587,estabilidade,retracao
90,1 dia,1.0,-30.0,-97.7811171418625,67.7811171418625,67.7811171418625,retracao,retracao
90,3 dias,3.0,-70.0,-93.77656647881808,23.776566478818083,23.776566478818083,retracao,retracao
90,7 dias,7.0,-120.0,-101.2350910520097,-18.764908947990307,18.764908947990307,retracao,retracao
90,14 dias,14.0,-190.0,-219.3414658896271,29.341465889627102,29.341465889627102,retracao,retracao
90,28 dias,28.0,-260.0,-334.70391857903815,74.70391857903815,74.70391857903815,retracao,retracao
90,56 dias,56.0,-440.0,-468.5238056059611,28.523805605961115,28.523805605961115,retracao,retracao
91,12 h,0.5,0.0,59.750914351945,-59.750914351945,59.750914351945,estabilidade,expansao
91,1 dia,1.0,30.0,74.25910944745374,-44.25910944745374,44.25910944745374,expansao,expansao
91,3 dias,3.0,80.0,90.13361644819429,-10.133616448194289,10.133616448194289,expansao,expansao
91,7 dias,7.0,110.0,87.70996857917169,22.290031420828313,22.290031420828313,expansao,expansao
91,14 dias,14.0,-50.0,-36.15371734989128,-13.84628265010872,13.84628265010872,retracao,retracao
91,28 dias,28.0,-160.0,-158.16835055499737,-1.8316494450026255,1.8316494450026255,retracao,retracao
91,56 dias,56.0,-300.0,-295.9814619793382,-4.018538020661822,4.018538020661822,retracao,retracao
92,12 h,0.5,0.0,-94.22939311792176,94.22939311792176,94.22939311792176,estabilidade,retracao
92,1 dia,1.0,-30.0,-79.93668216943657,49.936682169436565,49.936682169436565,retracao,retracao
92,3 dias,3.0,-100.0,-75.49965132513633,-24.500348674863673,24.500348674863673,retracao,retracao
92,7 dias,7.0,-150.0,-78.4241507876151,-71.5758492123849,71.5758492123849,retracao,retracao
92,14 dias,14.0,-210.0,-199.333391753427,-10.666608246572991,10.666608246572991,retracao,retracao
92,28 dias,28.0,-290.0,-316.54755713828877,26.547557138288767,26.547557138288767,retracao,retracao
92,56 dias,56.0,-440.0,-449.17732675693344,9.17732675693344,9.17732675693344,retracao,retracao
93,12 h,0.5,0.0,74.23880285739597,-74.23880285739597,74.23880285739597,estabilidade,expansao
93,1 dia,1.0,30.0,79.61044412027928,-49.61044412027928,49.61044412027928,expansao,expansao
93,3 dias,3.0,70.0,83.61499478332377,-13.614994783323766,13.614994783323766,expansao,expansao
93,7 dias,7.0,100.0,76.15647021013214,23.84352978986786,23.84352978986786,expansao,expansao
93,14 dias,14.0,-70.0,-41.94990462748531,-28.05009537251469,28.05009537251469,retracao,retracao
93,28 dias,28.0,-170.0,-157.3123573168963,-12.68764268310369,12.68764268310369,retracao,retracao
93,56 dias,56.0,-300.0,-291.13224434381925,-8.867755656180748,8.867755656180748,retracao,retracao
94,12 h,0.5,0.0,-123.32398124300133,123.32398124300133,123.32398124300133,estabilidade,retracao
94,1 dia,1.0,-50.0,-108.81578614749255,58.815786147492545,58.815786147492545,retracao,retracao
94,3 dias,3.0,-100.0,-92.94127914675205,-7.058720853247948,7.058720853247948,retracao,retracao
94,7 dias,7.0,-160.0,-95.36492701577471,-64.63507298422529,64.63507298422529,retracao,retracao
94,14 dias,14.0,-260.0,-219.22861294483758,-40.77138705516242,40.77138705516242,retracao,retracao
94,28 dias,28.0,-340.0,-341.2432461499436,1.2432461499436158,1.2432461499436158,retracao,retracao
94,56 dias,56.0,-440.0,-479.0563575742845,39.056357574284505,39.056357574284505,retracao,retracao
95,12 h,0.5,0.0,54.475078904456026,-54.475078904456026,54.475078904456026,estabilidade,expansao
95,1 dia,1.0,20.0,68.76778985294122,-48.76778985294122,48.76778985294122,expansao,expansao
95,3 dias,3.0,80.0,73.20482069724146,6.795179302758541,6.795179302758541,expansao,expansao
95,7 dias,7.0,120.0,70.2803212347627,49.719678765237305,49.719678765237305,expansao,expansao
95,14 dias,14.0,-20.0,-50.628919731049194,30.628919731049194,30.628919731049194,retracao,retracao
95,28 dias,28.0,-120.0,-167.84308511591098,47.84308511591098,47.84308511591098,retracao,retracao
95,56 dias,56.0,-300.0,-300.4728547345557,0.47285473455571037,0.47285473455571037,retracao,retracao
96,12 h,0.5,0.0,49.625017751733225,-49.625017751733225,49.625017751733225,estabilidade,expansao
96,1 dia,1.0,90.0,54.99665901461657,35.00334098538343,35.00334098538343,expansao,expansao
96,3 dias,3.0,140.0,59.00120967766105,80.99879032233895,80.99879032233895,expansao,expansao
96,7 dias,7.0,160.0,51.54268510446943,108.45731489553057,108.45731489553057,expansao,expansao
96,14 dias,14.0,-50.0,-66.56368973314801,16.56368973314801,16.56368973314801,retracao,retracao
96,28 dias,28.0,-160.0,-181.926142422559,21.926142422558996,21.926142422558996,retracao,retracao
96,56 dias,56.0,-290.0,-315.74602944948197,25.746029449481966,25.746029449481966,retracao,retracao
97,12 h,0.5,0.0,1.1755476739037363,-1.1755476739037363,1.1755476739037363,estabilidade,expansao
97,1 dia,1.0,80.0,15.683742769412504,64.3162572305875,64.3162572305875,expansao,expansao
97,3 dias,3.0,-50.0,31.558249770153026,-81.55824977015303,81.55824977015303,retracao,expansao
97,7 dias,7.0,-100.0,29.134601901130395,-129.1346019011304,129.1346019011304,retracao,expansao
97,14 dias,14.0,-170.0,-94.72908402793254,-75.27091597206746,75.27091597206746,retracao,retracao
97,28 dias,28.0,-230.0,-216.74371723303864,-13.256282766961363,13.256282766961363,retracao,retracao
97,56 dias,56.0,-290.0,-354.5568286573794,64.55682865737941,64.55682865737941,retracao,retracao
98,12 h,0.5,0.0,-94.08868016705432,94.08868016705432,94.08868016705432,estabilidade,retracao
98,1 dia,1.0,-50.0,-79.79596921856911,29.795969218569113,29.795969218569113,retracao,retracao
98,3 dias,3.0,-120.0,-75.35893837426887,-44.641061625731126,44.641061625731126,retracao,retracao
98,7 dias,7.0,-180.0,-78.28343783674765,-101.71656216325235,101.71656216325235,retracao,retracao
98,14 dias,14.0,-220.0,-199.19267880255956,-20.807321197440444,20.807321197440444,retracao,retracao
98,28 dias,28.0,-350.0,-316.4068441874213,-33.593155812578686,33.593155812578686,retracao,retracao
98,56 dias,56.0,-440.0,-449.03661380606604,9.036613806066043,9.036613806066043,retracao,retracao
99,12 h,0.5,0.0,114.61384415335613,-114.61384415335613,114.61384415335613,estabilidade,expansao
99,1 dia,1.0,40.0,119.98548541623944,-79.98548541623944,79.98548541623944,expansao,expansao
99,3 dias,3.0,80.0,123.99003607928393,-43.990036079283925,43.990036079283925,expansao,expansao
99,7 dias,7.0,130.0,116.53151150609233,13.468488493907671,13.468488493907671,expansao,expansao
99,14 dias,14.0,-60.0,-1.5748633315251084,-58.42513666847489,58.42513666847489,retracao,retracao
99,28 dias,28.0,-170.0,-116.9373160209361,-53.062683979063905,53.062683979063905,retracao,retracao
99,56 dias,56.0,-290.0,-250.75720304785904,-39.242796952140964,39.242796952140964,retracao,retracao
100,12 h,0.5,0.0,-106.63488759202589,106.63488759202589,106.63488759202589,estabilidade,retracao
100,1 dia,1.0,-40.0,-92.12669249651712,52.12669249651712,52.12669249651712,retracao,retracao
100,3 dias,3.0,-70.0,-76.25218549577662,6.252185495776615,6.252185495776615,retracao,retracao
100,7 dias,7.0,-120.0,-78.67583336479927,-41.324166635200726,41.324166635200726,retracao,retracao
100,14 dias,14.0,-210.0,-202.53951929386216,-7.460480706137844,7.460480706137844,retracao,retracao
100,28 dias,28.0,-330.0,-324.5541524989682,-5.445847501031778,5.445847501031778,retracao,retracao
100,56 dias,56.0,-440.0,-462.3672639233091,22.36726392330911,22.36726392330911,retracao,retracao
101,12 h,0.5,0.0,93.94332006190528,-93.94332006190528,93.94332006190528,estabilidade,expansao
101,1 dia,1.0,50.0,108.23603101039045,-58.23603101039045,58.23603101039045,expansao,expansao
101,3 dias,3.0,100.0,112.67306185469069,-12.673061854690687,12.673061854690687,expansao,expansao
101,7 dias,7.0,160.0,109.7485623922119,50.251437607788105,50.251437607788105,expansao,expansao
101,14 dias,14.0,10.0,-11.16067857359998,21.16067857359998,21.16067857359998,expansao,retracao
101,28 dias,28.0,-130.0,-128.37484395846172,-1.6251560415382755,1.6251560415382755,retracao,retracao
101,56 dias,56.0,-290.0,-261.00461357710645,-28.995386422893546,28.995386422893546,retracao,retracao
102,12 h,0.5,0.0,80.22969387796596,-80.22969387796596,80.22969387796596,estabilidade,expansao
102,1 dia,1.0,60.0,85.6013351408493,-25.6013351408493,25.6013351408493,expansao,expansao
102,3 dias,3.0,110.0,89.60588580389376,20.394114196106244,20.394114196106244,expansao,expansao
102,7 dias,7.0,160.0,82.14736123070216,77.85263876929784,77.85263876929784,expansao,expansao
102,14 dias,14.0,10.0,-35.95901360691526,45.95901360691526,45.95901360691526,expansao,retracao
102,28 dias,28.0,-140.0,-151.32146629632626,11.321466296326264,11.321466296326264,retracao,retracao
102,56 dias,56.0,-290.0,-285.1413533232492,-4.858646676750823,4.858646676750823,retracao,retracao
103,12 h,0.5,0.0,-112.35969252629364,112.35969252629364,112.35969252629364,estabilidade,retracao
103,1 dia,1.0,-60.0,-97.85149743078486,37.85149743078486,37.85149743078486,retracao,retracao
103,3 dias,3.0,-120.0,-81.97699043004437,-38.02300956995563,38.02300956995563,retracao,retracao
103,7 dias,7.0,-160.0,-84.40063829906703,-75.59936170093297,75.59936170093297,retracao,retracao
103,14 dias,14.0,-260.0,-208.2643242281299,-51.73567577187009,51.73567577187009,retracao,retracao
103,28 dias,28.0,-350.0,-330.278957433236,-19.721042566764027,19.721042566764027,retracao,retracao
103,56 dias,56.0,-430.0,-468.0920688575768,38.092068857576805,38.092068857576805,retracao,retracao
104,12 h,0.5,0.0,86.4652691364942,-86.4652691364942,86.4652691364942,estabilidade,expansao
104,1 dia,1.0,50.0,100.75798008497934,-50.75798008497934,50.75798008497934,expansao,expansao
104,3 dias,3.0,80.0,105.19501092927963,-25.195010929279633,25.195010929279633,expansao,expansao
104,7 dias,7.0,110.0,102.27051146680081,7.729488533199188,7.729488533199188,expansao,expansao
104,14 dias,14.0,-30.0,-18.638729499011063,-11.361270500988937,11.361270500988937,retracao,retracao
104,28 dias,28.0,-150.0,-135.85289488387284,-14.147105116127165,14.147105116127165,retracao,retracao
104,56 dias,56.0,-290.0,-268.4826645025176,-21.517335497482406,21.517335497482406,retracao,retracao
105,12 h,0.5,0.0,81.0897527427224,-81.0897527427224,81.0897527427224,estabilidade,expansao
105,1 dia,1.0,30.0,86.46139400560577,-56.46139400560577,56.46139400560577,expansao,expansao
105,3 dias,3.0,90.0,90.46594466865025,-0.46594466865025197,0.46594466865025197,expansao,expansao
105,7 dias,7.0,110.0,83.00742009545866,26.992579904541344,26.992579904541344,expansao,expansao
105,14 dias,14.0,-30.0,-35.09895474215881,5.09895474215881,5.09895474215881,retracao,retracao
105,28 dias,28.0,-130.0,-150.4614074315698,20.461407431569796,20.461407431569796,retracao,retracao
105,56 dias,56.0,-290.0,-284.28129445849277,-5.718705541507234,5.718705541507234,retracao,retracao
106,12 h,0.5,0.0,-42.37321985215942,42.37321985215942,42.37321985215942,estabilidade,retracao
106,1 dia,1.0,-50.0,-27.865024756650655,-22.134975243349345,22.134975243349345,retracao,retracao
106,3 dias,3.0,-90.0,-11.990517755910162,-78.00948224408984,78.00948224408984,retracao,retracao
106,7 dias,7.0,-170.0,-14.41416562493282,-155.58583437506718,155.58583437506718,retracao,retracao
106,14 dias,14.0,-240.0,-138.27785155399567,-101.72214844600433,101.72214844600433,retracao,retracao
106,28 dias,28.0,-360.0,-260.29248475910174,-99.70751524089826,99.70751524089826,retracao,retracao
106,56 dias,56.0,-430.0,-398.1055961834426,-31.89440381655743,31.89440381655743,retracao,retracao
107,12 h,0.5,0.0,13.479271747365246,-13.479271747365246,13.479271747365246,estabilidade,expansao
107,1 dia,1.0,20.0,27.77198269585044,-7.77198269585044,7.77198269585044,expansao,expansao
107,3 dias,3.0,50.0,32.20901354015071,17.790986459849293,17.790986459849293,expansao,expansao
107,7 dias,7.0,80.0,29.284514077671915,50.715485922328085,50.715485922328085,expansao,expansao
107,14 dias,14.0,-50.0,-91.62472688813997,41.624726888139975,41.624726888139975,retracao,retracao
107,28 dias,28.0,-150.0,-208.8388922730017,58.838892273001704,58.838892273001704,retracao,retracao
107,56 dias,56.0,-360.0,-341.46866189164643,-18.531338108353566,18.531338108353566,retracao,retracao
108,12 h,0.5,0.0,116.6070450356732,-116.6070450356732,116.6070450356732,estabilidade,expansao
108,1 dia,1.0,60.0,121.97868629855657,-61.97868629855657,61.97868629855657,expansao,expansao
108,3 dias,3.0,110.0,125.98323696160105,-15.983236961601051,15.983236961601051,expansao,expansao
108,7 dias,7.0,160.0,118.5247123884094,41.4752876115906,41.4752876115906,expansao,expansao
108,14 dias,14.0,10.0,0.4183375507919891,9.581662449208011,9.581662449208011,expansao,expansao
108,28 dias,28.0,-140.0,-114.944115138619,-25.055884861381003,25.055884861381003,retracao,retracao
108,56 dias,56.0,-290.0,-248.76400216554197,-41.23599783445803,41.23599783445803,retracao,retracao
109,12 h,0.5,0.0,-70.0695239851656,70.0695239851656,70.0695239851656,estabilidade,retracao
109,1 dia,1.0,-70.0,-55.56132888965681,-14.438671110343194,14.438671110343194,retracao,retracao
109,3 dias,3.0,-110.0,-39.68682188891631,-70.31317811108369,70.31317811108369,retracao,retracao
109,7 dias,7.0,-180.0,-42.11046975793897,-137.88953024206103,137.88953024206103,retracao,retracao
109,14 dias,14.0,-260.0,-165.97415568700185,-94.02584431299815,94.02584431299815,retracao,retracao
109,28 dias,28.0,-340.0,-287.98878889210795,-52.01121110789205,52.01121110789205,retracao,retracao
109,56 dias,56.0,-430.0,-425.8019003164487,-4.198099683551277,4.198099683551277,retracao,retracao
110,12 h,0.5,0.0,4.665789266075549,-4.665789266075549,4.665789266075549,estabilidade,expansao
110,1 dia,1.0,10.0,18.958500214560715,-8.958500214560715,8.958500214560715,expansao,expansao
110,3 dias,3.0,30.0,23.395531058860954,6.6044689411390465,6.6044689411390465,expansao,expansao
110,7 dias,7.0,60.0,20.47103159638219,39.52896840361781,39.52896840361781,expansao,expansao
110,14 dias,14.0,-50.0,-100.43820936942969,50.438209369429686,50.438209369429686,retracao,retracao
110,28 dias,28.0,-170.0,-217.65237475429143,47.65237475429143,47.65237475429143,retracao,retracao
110,56 dias,56.0,-390.0,-350.28214437293616,-39.71785562706384,39.71785562706384,retracao,retracao
111,12 h,0.5,0.0,103.91803166973466,-103.91803166973466,103.91803166973466,estabilidade,expansao
111,1 dia,1.0,50.0,109.28967293261803,-59.28967293261803,59.28967293261803,expansao,expansao
111,3 dias,3.0,90.0,113.29422359566246,-23.29422359566246,23.29422359566246,expansao,expansao
111,7 dias,7.0,120.0,105.83569902247086,14.164300977529138,14.164300977529138,expansao,expansao
111,14 dias,14.0,-20.0,-12.270675815146575,-7.729324184853425,7.729324184853425,retracao,retracao
111,28 dias,28.0,-120.0,-127.63312850455753,7.633128504557533,7.633128504557533,retracao,retracao
111,56 dias,56.0,-290.0,-261.45301553148056,-28.54698446851944,28.54698446851944,retracao,retracao
112,12 h,0.5,0.0,-52.35859223472136,52.35859223472136,52.35859223472136,estabilidade,retracao
112,1 dia,1.0,-50.0,-37.85039713921259,-12.149602860787411,12.149602860787411,retracao,retracao
112,3 dias,3.0,-100.0,-21.975890138472096,-78.0241098615279,78.0241098615279,retracao,retracao
112,7 dias,7.0,-140.0,-24.399538007494755,-115.60046199250525,115.60046199250525,retracao,retracao
112,14 dias,14.0,-200.0,-148.2632239365576,-51.73677606344239,51.73677606344239,retracao,retracao
112,28 dias,28.0,-280.0,-270.27785714166373,-9.72214285833627,9.72214285833627,retracao,retracao
112,56 dias,56.0,-430.0,-408.09096856600456,-21.909031433995438,21.909031433995438,retracao,retracao
113,12 h,0.5,0.0,99.60905739867273,-99.60905739867273,99.60905739867273,estabilidade,expansao
113,1 dia,1.0,60.0,113.90176834715793,-53.901768347157926,53.901768347157926,expansao,expansao
113,3 dias,3.0,110.0,118.33879919145816,-8.338799191458165,8.338799191458165,expansao,expansao
113,7 dias,7.0,160.0,115.4142997289794,44.5857002710206,44.5857002710206,expansao,expansao
113,14 dias,14.0,0.0,-5.494941236832503,5.494941236832503,5.494941236832503,estabilidade,retracao
113,28 dias,28.0,-180.0,-122.70910662169427,-57.290893378305725,57.290893378305725,retracao,retracao
113,56 dias,56.0,-290.0,-255.33887624033895,-34.66112375966105,34.66112375966105,retracao,retracao
114,12 h,0.5,0.0,-69.89821366288814,69.89821366288814,69.89821366288814,estabilidade,retracao
114,1 dia,1.0,-40.0,-64.5265724000048,24.526572400004795,24.526572400004795,retracao,retracao
114,3 dias,3.0,-80.0,-60.52202173696031,-19.477978263039688,19.477978263039688,retracao,retracao
114,7 dias,7.0,-150.0,-67.98054631015194,-82.01945368984806,82.01945368984806,retracao,retracao
114,14 dias,14.0,-230.0,-186.08692114776935,-43.913078852230655,43.913078852230655,retracao,retracao
114,28 dias,28.0,-310.0,-301.44937383718036,-8.55062616281964,8.55062616281964,retracao,retracao
114,56 dias,56.0,-430.0,-435.26926086410333,5.26926086410333,5.26926086410333,retracao,retracao
115,12 h,0.5,0.0,113.20278887867329,-113.20278887867329,113.20278887867329,estabilidade,expansao
115,1 dia,1.0,60.0,127.710983974182,-67.710983974182,67.710983974182,expansao,expansao
115,3 dias,3.0,120.0,143.5854909749225,-23.585490974922493,23.585490974922493,expansao,expansao
115,7 dias,7.0,150.0,141.16184310589995,8.838156894100052,8.838156894100052,expansao,expansao
115,14 dias,14.0,-10.0,17.29815717683701,-27.29815717683701,27.29815717683701,retracao,expansao
115,28 dias,28.0,-130.0,-104.71647602826908,-25.283523971730915,25.283523971730915,retracao,retracao
115,56 dias,56.0,-290.0,-242.52958745260992,-47.47041254739008,47.47041254739008,retracao,retracao
116,12 h,0.5,0.0,-91.48514690808967,91.48514690808967,91.48514690808967,estabilidade,retracao
116,1 dia,1.0,-40.0,-77.19243595960448,37.19243595960448,37.19243595960448,retracao,retracao
116,3 dias,3.0,-90.0,-72.75540511530424,-17.244594884695758,17.244594884695758,retracao,retracao
116,7 dias,7.0,-130.0,-75.679904577783,-54.320095422216994,54.320095422216994,retracao,retracao
116,14 dias,14.0,-190.0,-196.58914554359492,6.589145543594924,6.589145543594924,retracao,retracao
116,28 dias,28.0,-300.0,-313.80331092845665,13.803310928456654,13.803310928456654,retracao,retracao
116,56 dias,56.0,-430.0,-446.4330805471014,16.433080547101383,16.433080547101383,retracao,retracao
117,12 h,0.5,0.0,51.34556930428815,-51.34556930428815,51.34556930428815,estabilidade,expansao
117,1 dia,1.0,20.0,56.71721056717152,-36.71721056717152,36.71721056717152,expansao,expansao
117,3 dias,3.0,60.0,60.72176123021595,-0.7217612302159466,0.7217612302159466,expansao,expansao
117,7 dias,7.0,110.0,53.26323665702435,56.73676334297565,56.73676334297565,expansao,expansao
117,14 dias,14.0,-20.0,-64.84313818059309,44.84313818059309,44.84313818059309,retracao,retracao
117,28 dias,28.0,-130.0,-180.20559087000407,50.20559087000407,50.20559087000407,retracao,retracao
117,56 dias,56.0,-290.0,-314.02547789692704,24.025477896927043,24.025477896927043,retracao,retracao
118,12 h,0.5,0.0,-65.74147685806815,65.74147685806815,65.74147685806815,estabilidade,retracao
118,1 dia,1.0,-40.0,-51.233281762559386,11.233281762559386,11.233281762559386,retracao,retracao
118,3 dias,3.0,-80.0,-35.35877476181889,-44.64122523818111,44.64122523818111,retracao,retracao
118,7 dias,7.0,-140.0,-37.78242263084152,-102.21757736915848,102.21757736915848,retracao,retracao
118,14 dias,14.0,-220.0,-161.6461085599044,-58.353891440095595,58.353891440095595,retracao,retracao
118,28 dias,28.0,-300.0,-283.6607417650105,-16.339258234989472,16.339258234989472,retracao,retracao
118,56 dias,56.0,-430.0,-421.4738531893513,-8.526146810648697,8.526146810648697,retracao,retracao
119,12 h,0.5,0.0,76.58832163136005,-76.58832163136005,76.58832163136005,estabilidade,expansao
119,1 dia,1.0,50.0,90.88103257984524,-40.88103257984524,40.88103257984524,expansao,expansao
119,3 dias,3.0,80.0,95.31806342414545,-15.31806342414545,15.31806342414545,expansao,expansao
119,7 dias,7.0,120.0,92.39356396166669,27.606436038333314,27.606436038333314,expansao,expansao
119,14 dias,14.0,20.0,-28.51567700414519,48.51567700414519,48.51567700414519,expansao,retracao
119,28 dias,28.0,-110.0,-145.72984238900696,35.72984238900696,35.72984238900696,retracao,retracao
119,56 dias,56.0,-280.0,-278.35961200765166,-1.6403879923483373,1.6403879923483373,retracao,retracao
120,12 h,0.5,0.0,15.465851791180285,-15.465851791180285,15.465851791180285,estabilidade,expansao
120,1 dia,1.0,10.0,20.83749305406363,-10.837493054063629,10.837493054063629,expansao,expansao
120,3 dias,3.0,40.0,24.842043717108083,15.157956282891917,15.157956282891917,expansao,expansao
120,7 dias,7.0,90.0,17.383519143916487,72.61648085608351,72.61648085608351,expansao,expansao
120,14 dias,14.0,-70.0,-100.72285569370094,30.722855693700936,30.722855693700936,retracao,retracao
120,28 dias,28.0,-180.0,-216.0853083831119,36.08530838311191,36.08530838311191,retracao,retracao
120,56 dias,56.0,-310.0,-349.90519541003493,39.905195410034935,39.905195410034935,retracao,retracao
121,12 h,0.5,0.0,-85.77240017533231,85.77240017533231,85.77240017533231,estabilidade,retracao
