amostra_id,idade_label,real,previsto
102,12 h,0.0,-29.26668616782834
102,1 dia,60.0,20.177580296900828
102,3 dias,110.0,68.9618404004218
102,7 dias,160.0,117.96920952832707
102,14 dias,10.0,117.88678176115425
102,28 dias,140.0,217.42886012813585
102,56 dias,290.0,341.2996583995261
103,12 h,0.0,-22.36234088700084
103,1 dia,60.0,25.858125509591417
103,3 dias,120.0,76.58171771466581
103,7 dias,160.0,123.13681579387921
103,14 dias,260.0,109.08665469868976
103,28 dias,350.0,207.87974560156002
103,56 dias,430.0,337.86605307311555
104,12 h,0.0,-15.507122284300834
104,1 dia,50.0,38.82855723182135
104,3 dias,80.0,82.43026810206626
104,7 dias,110.0,127.33153156917474
104,14 dias,30.0,123.42672824812573
