amostra_id,idade_label,real,previsto
196,14 dias,-40.0,-15.26094349243732
196,28 dias,-90.0,-137.2755766975434
196,56 dias,-200.0,-275.0886881218843
197,12 h,0.0,32.38574992561304
197,1 dia,0.0,46.678460874098235
197,3 dias,70.0,51.1154917183985
197,7 dias,80.0,48.19099225591974
197,14 dias,-80.0,-72.71824870989218
197,28 dias,-150.0,-189.93241409475394
197,56 dias,-220.0,-322.56218371339867
198,12 h,0.0,148.41637891110707
198,1 dia,0.0,153.78802017399045
198,3 dias,160.0,157.79257083703493
198,7 dias,180.0,150.33404626384328
198,14 dias,40.0,32.22767142622584
198,28 dias,-60.0,-83.13478126318512
198,56 dias,-130.0,-216.95466829010806
199,12 h,0.0,118.72299020985673
199,1 dia,130.0,133.2311853053655
199,3 dias,80.0,149.105692306106
199,7 dias,30.0,146.6820444370834
199,14 dias,-40.0,22.81835850802051
199,28 dias,-150.0,-99.19627469708557
199,56 dias,-200.0,-237.00938612142642
200,12 h,0.0,186.9530080831621
200,1 dia,0.0,201.24571903164724
200,3 dias,200.0,205.68274987594748
200,7 dias,230.0,202.75825041346872
200,14 dias,100.0,81.84900944765683
200,28 dias,-20.0,-35.36515593720496
200,56 dias,-80.0,-167.99492555584968
201,12 h,0.0,-89.63590290712533
201,1 dia,90.0,-84.26426164424198
201,3 dias,150.0,-80.25971098119751
201,7 dias,210.0,-87.71823555438914
201,14 dias,40.0,-205.82461039200655
201,28 dias,-90.0,-321.1870630814176
201,56 dias,-140.0,-455.00695010834056
202,12 h,0.0,-11.197945865763813
202,1 dia,10.0,3.3102492297449544
202,3 dias,30.0,19.184756230485476
202,7 dias,70.0,16.761108361462817
202,14 dias,-80.0,-107.10257756760006
202,28 dias,-230.0,-229.11721077270616
202,56 dias,-350.0,-366.930322197047
203,12 h,0.0,218.42371645135302
203,1 dia,0.0,232.71642739983815
203,3 dias,230.0,237.1534582441384
203,7 dias,260.0,234.22895878165963
203,14 dias,150.0,113.31971781584774
203,28 dias,40.0,-3.894447569014048
203,56 dias,-20.0,-136.52421718765876
204,12 h,0.0,280.4221890949031
204,1 dia,340.0,285.7938303577865
204,3 dias,310.0,289.7983810208309
204,7 dias,310.0,282.33985644763925
204,14 dias,250.0,164.2334816100219
204,28 dias,140.0,48.87102892061088
204,56 dias,110.0,-84.9488581063121
205,12 h,0.0,297.6672559465982
205,1 dia,410.0,312.17545104210694
205,3 dias,400.0,328.04995804284744
205,7 dias,400.0,325.62631017382483
205,14 dias,370.0,201.76262424476198
205,28 dias,230.0,79.74799103965586
205,56 dias,210.0,-58.065120384685
206,12 h,20.0,11.328742202179725
206,1 dia,0.0,25.62145315066492
206,3 dias,100.0,30.058483994965187
206,7 dias,30.0,27.133984532486394
206,14 dias,-150.0,-93.7752564333255
