amostra_id,wb,cement_consumption,water_consumption,dry_d1,fibra_metalica,macrofibra_pp,microfibra_pp,cement,curing,local_ensaio,estado,regiao,epsilon_t,idade_label,idade_dias,idade_horas,epsilon_abs_t,sinal
108,0.52,356,185.12,15.0,0.0,0.0,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,-290.0,56 dias,56.0,1344,290.0,retracao
109,0.55,337,185.35000000000002,0.0,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
109,0.55,337,185.35000000000002,0.0,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-70.0,1 dia,1.0,24,70.0,retracao
109,0.55,337,185.35000000000002,0.0,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-110.0,3 dias,3.0,72,110.0,retracao
109,0.55,337,185.35000000000002,0.0,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-180.0,7 dias,7.0,168,180.0,retracao
109,0.55,337,185.35000000000002,0.0,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-260.0,14 dias,14.0,336,260.0,retracao
109,0.55,337,185.35000000000002,0.0,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-340.0,28 dias,28.0,672,340.0,retracao
109,0.55,337,185.35000000000002,0.0,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-430.0,56 dias,56.0,1344,430.0,retracao
110,0.61,330,201.29999999999998,8.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
110,0.61,330,201.29999999999998,8.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,10.0,1 dia,1.0,24,10.0,expansao
110,0.61,330,201.29999999999998,8.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,30.0,3 dias,3.0,72,30.0,expansao
110,0.61,330,201.29999999999998,8.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,60.0,7 dias,7.0,168,60.0,expansao
110,0.61,330,201.29999999999998,8.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,-50.0,14 dias,14.0,336,50.0,retracao
110,0.61,330,201.29999999999998,8.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,-170.0,28 dias,28.0,672,170.0,retracao
110,0.61,330,201.29999999999998,8.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,-390.0,56 dias,56.0,1344,390.0,retracao
111,0.55,336,184.8,12.5,0.0,0.0,0.6,CP II E 40 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
111,0.55,336,184.8,12.5,0.0,0.0,0.6,CP II E 40 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,50.0,1 dia,1.0,24,50.0,expansao
111,0.55,336,184.8,12.5,0.0,0.0,0.6,CP II E 40 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,90.0,3 dias,3.0,72,90.0,expansao
111,0.55,336,184.8,12.5,0.0,0.0,0.6,CP II E 40 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,120.0,7 dias,7.0,168,120.0,expansao
111,0.55,336,184.8,12.5,0.0,0.0,0.6,CP II E 40 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-20.0,14 dias,14.0,336,20.0,retracao
111,0.55,336,184.8,12.5,0.0,0.0,0.6,CP II E 40 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-120.0,28 dias,28.0,672,120.0,retracao
111,0.55,336,184.8,12.5,0.0,0.0,0.6,CP II E 40 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-290.0,56 dias,56.0,1344,290.0,retracao
112,0.56,340,190.4,0.0,0.0,0.0,0.6,CP II E,7 dias úmida / 56 dias ar 50% umidade,Não informado,PA,Norte,0.0,12 h,0.5,12,0.0,estabilidade
112,0.56,340,190.4,0.0,0.0,0.0,0.6,CP II E,7 dias úmida / 56 dias ar 50% umidade,Não informado,PA,Norte,-50.0,1 dia,1.0,24,50.0,retracao
112,0.56,340,190.4,0.0,0.0,0.0,0.6,CP II E,7 dias úmida / 56 dias ar 50% umidade,Não informado,PA,Norte,-100.0,3 dias,3.0,72,100.0,retracao
112,0.56,340,190.4,0.0,0.0,0.0,0.6,CP II E,7 dias úmida / 56 dias ar 50% umidade,Não informado,PA,Norte,-140.0,7 dias,7.0,168,140.0,retracao
112,0.56,340,190.4,0.0,0.0,0.0,0.6,CP II E,7 dias úmida / 56 dias ar 50% umidade,Não informado,PA,Norte,-200.0,14 dias,14.0,336,200.0,retracao
112,0.56,340,190.4,0.0,0.0,0.0,0.6,CP II E,7 dias úmida / 56 dias ar 50% umidade,Não informado,PA,Norte,-280.0,28 dias,28.0,672,280.0,retracao
112,0.56,340,190.4,0.0,0.0,0.0,0.6,CP II E,7 dias úmida / 56 dias ar 50% umidade,Não informado,PA,Norte,-430.0,56 dias,56.0,1344,430.0,retracao
113,0.55,336,184.8,15.0,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
113,0.55,336,184.8,15.0,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,60.0,1 dia,1.0,24,60.0,expansao
113,0.55,336,184.8,15.0,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,110.0,3 dias,3.0,72,110.0,expansao
113,0.55,336,184.8,15.0,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,160.0,7 dias,7.0,168,160.0,expansao
113,0.55,336,184.8,15.0,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,0.0,14 dias,14.0,336,0.0,estabilidade
113,0.55,336,184.8,15.0,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-180.0,28 dias,28.0,672,180.0,retracao
113,0.55,336,184.8,15.0,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-290.0,56 dias,56.0,1344,290.0,retracao
114,0.51,350,178.5,0.0,0.0,5.5,0.6,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
114,0.51,350,178.5,0.0,0.0,5.5,0.6,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-40.0,1 dia,1.0,24,40.0,retracao
114,0.51,350,178.5,0.0,0.0,5.5,0.6,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-80.0,3 dias,3.0,72,80.0,retracao
114,0.51,350,178.5,0.0,0.0,5.5,0.6,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-150.0,7 dias,7.0,168,150.0,retracao
114,0.51,350,178.5,0.0,0.0,5.5,0.6,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-230.0,14 dias,14.0,336,230.0,retracao
114,0.51,350,178.5,0.0,0.0,5.5,0.6,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-310.0,28 dias,28.0,672,310.0,retracao
114,0.51,350,178.5,0.0,0.0,5.5,0.6,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-430.0,56 dias,56.0,1344,430.0,retracao
115,0.54,343,185.22,15.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
115,0.54,343,185.22,15.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,60.0,1 dia,1.0,24,60.0,expansao
115,0.54,343,185.22,15.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,120.0,3 dias,3.0,72,120.0,expansao
115,0.54,343,185.22,15.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,150.0,7 dias,7.0,168,150.0,expansao
115,0.54,343,185.22,15.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,-10.0,14 dias,14.0,336,10.0,retracao
115,0.54,343,185.22,15.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,-130.0,28 dias,28.0,672,130.0,retracao
115,0.54,343,185.22,15.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,-290.0,56 dias,56.0,1344,290.0,retracao
116,0.55,336,184.8,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
116,0.55,336,184.8,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-40.0,1 dia,1.0,24,40.0,retracao
116,0.55,336,184.8,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-90.0,3 dias,3.0,72,90.0,retracao
116,0.55,336,184.8,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-130.0,7 dias,7.0,168,130.0,retracao
116,0.55,336,184.8,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-190.0,14 dias,14.0,336,190.0,retracao
116,0.55,336,184.8,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-300.0,28 dias,28.0,672,300.0,retracao
116,0.55,336,184.8,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-430.0,56 dias,56.0,1344,430.0,retracao
117,0.55,347,190.85000000000002,12.5,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
117,0.55,347,190.85000000000002,12.5,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,20.0,1 dia,1.0,24,20.0,expansao
117,0.55,347,190.85000000000002,12.5,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,60.0,3 dias,3.0,72,60.0,expansao
117,0.55,347,190.85000000000002,12.5,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,110.0,7 dias,7.0,168,110.0,expansao
117,0.55,347,190.85000000000002,12.5,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-20.0,14 dias,14.0,336,20.0,retracao
117,0.55,347,190.85000000000002,12.5,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-130.0,28 dias,28.0,672,130.0,retracao
117,0.55,347,190.85000000000002,12.5,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-290.0,56 dias,56.0,1344,290.0,retracao
118,0.54,343,185.22,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
118,0.54,343,185.22,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,-40.0,1 dia,1.0,24,40.0,retracao
118,0.54,343,185.22,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,-80.0,3 dias,3.0,72,80.0,retracao
118,0.54,343,185.22,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,-140.0,7 dias,7.0,168,140.0,retracao
118,0.54,343,185.22,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,-220.0,14 dias,14.0,336,220.0,retracao
118,0.54,343,185.22,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,-300.0,28 dias,28.0,672,300.0,retracao
118,0.54,343,185.22,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,-430.0,56 dias,56.0,1344,430.0,retracao
119,0.47,380,178.6,12.5,25.0,6.0,0.6,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,MT,Centro Oeste,0.0,12 h,0.5,12,0.0,estabilidade
119,0.47,380,178.6,12.5,25.0,6.0,0.6,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,MT,Centro Oeste,50.0,1 dia,1.0,24,50.0,expansao
119,0.47,380,178.6,12.5,25.0,6.0,0.6,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,MT,Centro Oeste,80.0,3 dias,3.0,72,80.0,expansao
119,0.47,380,178.6,12.5,25.0,6.0,0.6,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,MT,Centro Oeste,120.0,7 dias,7.0,168,120.0,expansao
119,0.47,380,178.6,12.5,25.0,6.0,0.6,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,MT,Centro Oeste,20.0,14 dias,14.0,336,20.0,expansao
119,0.47,380,178.6,12.5,25.0,6.0,0.6,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,MT,Centro Oeste,-110.0,28 dias,28.0,672,110.0,retracao
119,0.47,380,178.6,12.5,25.0,6.0,0.6,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,MT,Centro Oeste,-280.0,56 dias,56.0,1344,280.0,retracao
120,0.61,330,201.29999999999998,8.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
120,0.61,330,201.29999999999998,8.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,10.0,1 dia,1.0,24,10.0,expansao
120,0.61,330,201.29999999999998,8.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,40.0,3 dias,3.0,72,40.0,expansao
120,0.61,330,201.29999999999998,8.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,90.0,7 dias,7.0,168,90.0,expansao
120,0.61,330,201.29999999999998,8.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,-70.0,14 dias,14.0,336,70.0,retracao
120,0.61,330,201.29999999999998,8.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,-180.0,28 dias,28.0,672,180.0,retracao
120,0.61,330,201.29999999999998,8.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,-310.0,56 dias,56.0,1344,310.0,retracao
121,0.55,347,190.85000000000002,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
121,0.55,347,190.85000000000002,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-50.0,1 dia,1.0,24,50.0,retracao
121,0.55,347,190.85000000000002,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-100.0,3 dias,3.0,72,100.0,retracao
121,0.55,347,190.85000000000002,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-140.0,7 dias,7.0,168,140.0,retracao
121,0.55,347,190.85000000000002,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-220.0,14 dias,14.0,336,220.0,retracao
121,0.55,347,190.85000000000002,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-300.0,28 dias,28.0,672,300.0,retracao
121,0.55,347,190.85000000000002,0.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-430.0,56 dias,56.0,1344,430.0,retracao
122,0.53,370,196.10000000000002,0.0,0.0,0.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
122,0.53,370,196.10000000000002,0.0,0.0,0.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-40.0,1 dia,1.0,24,40.0,retracao
122,0.53,370,196.10000000000002,0.0,0.0,0.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-80.0,3 dias,3.0,72,80.0,retracao
122,0.53,370,196.10000000000002,0.0,0.0,0.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-120.0,7 dias,7.0,168,120.0,retracao
122,0.53,370,196.10000000000002,0.0,0.0,0.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-200.0,14 dias,14.0,336,200.0,retracao
122,0.53,370,196.10000000000002,0.0,0.0,0.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-290.0,28 dias,28.0,672,290.0,retracao
122,0.53,370,196.10000000000002,0.0,0.0,0.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-420.0,56 dias,56.0,1344,420.0,retracao
123,0.55,336,184.8,12.5,25.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
123,0.55,336,184.8,12.5,25.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,140.0,1 dia,1.0,24,140.0,expansao
123,0.55,336,184.8,12.5,25.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,150.0,3 dias,3.0,72,150.0,expansao
123,0.55,336,184.8,12.5,25.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,150.0,7 dias,7.0,168,150.0,expansao
123,0.55,336,184.8,12.5,25.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,60.0,14 dias,14.0,336,60.0,expansao
123,0.55,336,184.8,12.5,25.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,-170.0,28 dias,28.0,672,170.0,retracao
123,0.55,336,184.8,12.5,25.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,-280.0,56 dias,56.0,1344,280.0,retracao
124,0.62,311,192.82,0.0,25.0,0.0,0.0,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,BA,Nordeste,0.0,12 h,0.5,12,0.0,estabilidade
124,0.62,311,192.82,0.0,25.0,0.0,0.0,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,BA,Nordeste,-10.0,1 dia,1.0,24,10.0,retracao
124,0.62,311,192.82,0.0,25.0,0.0,0.0,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,BA,Nordeste,-30.0,3 dias,3.0,72,30.0,retracao
124,0.62,311,192.82,0.0,25.0,0.0,0.0,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,BA,Nordeste,-50.0,7 dias,7.0,168,50.0,retracao
124,0.62,311,192.82,0.0,25.0,0.0,0.0,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,BA,Nordeste,-140.0,14 dias,14.0,336,140.0,retracao
124,0.62,311,192.82,0.0,25.0,0.0,0.0,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,BA,Nordeste,-270.0,28 dias,28.0,672,270.0,retracao
124,0.62,311,192.82,0.0,25.0,0.0,0.0,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,BA,Nordeste,-410.0,56 dias,56.0,1344,410.0,retracao
125,0.54,344,185.76000000000002,10.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
125,0.54,344,185.76000000000002,10.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,60.0,1 dia,1.0,24,60.0,expansao
125,0.54,344,185.76000000000002,10.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,110.0,3 dias,3.0,72,110.0,expansao
125,0.54,344,185.76000000000002,10.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,140.0,7 dias,7.0,168,140.0,expansao
125,0.54,344,185.76000000000002,10.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,20.0,14 dias,14.0,336,20.0,expansao
125,0.54,344,185.76000000000002,10.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,-150.0,28 dias,28.0,672,150.0,retracao
125,0.54,344,185.76000000000002,10.0,0.0,5.5,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,-280.0,56 dias,56.0,1344,280.0,retracao
126,0.62,311,192.82,0.0,25.0,0.0,0.0,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,BA,Nordeste,0.0,12 h,0.5,12,0.0,estabilidade
126,0.62,311,192.82,0.0,25.0,0.0,0.0,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,BA,Nordeste,-10.0,1 dia,1.0,24,10.0,retracao
126,0.62,311,192.82,0.0,25.0,0.0,0.0,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,BA,Nordeste,-30.0,3 dias,3.0,72,30.0,retracao
126,0.62,311,192.82,0.0,25.0,0.0,0.0,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,BA,Nordeste,-50.0,7 dias,7.0,168,50.0,retracao
126,0.62,311,192.82,0.0,25.0,0.0,0.0,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,BA,Nordeste,-140.0,14 dias,14.0,336,140.0,retracao
126,0.62,311,192.82,0.0,25.0,0.0,0.0,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,BA,Nordeste,-270.0,28 dias,28.0,672,270.0,retracao
126,0.62,311,192.82,0.0,25.0,0.0,0.0,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,BA,Nordeste,-410.0,56 dias,56.0,1344,410.0,retracao
127,0.51,380,193.8,12.5,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
127,0.51,380,193.8,12.5,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,70.0,1 dia,1.0,24,70.0,expansao
127,0.51,380,193.8,12.5,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,80.0,3 dias,3.0,72,80.0,expansao
127,0.51,380,193.8,12.5,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,110.0,7 dias,7.0,168,110.0,expansao
127,0.51,380,193.8,12.5,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-40.0,14 dias,14.0,336,40.0,retracao
127,0.51,380,193.8,12.5,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-170.0,28 dias,28.0,672,170.0,retracao
127,0.51,380,193.8,12.5,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-280.0,56 dias,56.0,1344,280.0,retracao
128,0.54,344,185.76000000000002,0.0,0.0,2.236,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
128,0.54,344,185.76000000000002,0.0,0.0,2.236,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-50.0,1 dia,1.0,24,50.0,retracao
128,0.54,344,185.76000000000002,0.0,0.0,2.236,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-90.0,3 dias,3.0,72,90.0,retracao
128,0.54,344,185.76000000000002,0.0,0.0,2.236,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-140.0,7 dias,7.0,168,140.0,retracao
128,0.54,344,185.76000000000002,0.0,0.0,2.236,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-200.0,14 dias,14.0,336,200.0,retracao
128,0.54,344,185.76000000000002,0.0,0.0,2.236,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-310.0,28 dias,28.0,672,310.0,retracao
128,0.54,344,185.76000000000002,0.0,0.0,2.236,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-410.0,56 dias,56.0,1344,410.0,retracao
129,0.54,341,184.14000000000001,15.0,25.0,0.0,0.6,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
